timestamp,delta_pnl,vega_pnl,theta_pnl,total_pnl_change,residual
2025-12-15 00:46:45+00:00,1.4362953694234126,20.002986758007054,0.9901176231215348,22.056499168548868,-0.37290058200313325
2025-12-15 01:10:05+00:00,-1.0664920617926164,97.83055892226281,0.9850509312001482,97.27618733802844,-0.4729304536419079
2025-12-15 01:33:25+00:00,-3.2787683918299995,34.493995327954615,0.9705698959084044,30.759929498123256,-1.425867333909764
2025-12-15 01:56:15+00:00,-7.888259050807747,-13.049755510544971,0.9471644192306472,-22.48739168335146,-2.4965415412293908
2025-12-15 02:18:25+00:00,-20.82301072390167,44.480926650370954,0.9249405651237268,18.332053814814913,-6.250802676778097
2025-12-15 02:41:35+00:00,22.64727558498908,9.85343237026822,0.9625614988817488,5.570780438334168,-27.892489015804877
2025-12-15 03:06:55+00:00,-2.963569910812132,11.814263279887824,1.0486467005149054,9.222241687398423,-0.6770983821921739
2025-12-15 03:32:05+00:00,0.20107970601607517,26.023427944508786,1.0382824422146375,27.2587934077373,-0.0039966850021961875
2025-12-15 03:58:10+00:00,-0.4502043715480128,-11.485422170451038,1.0713066654940806,-10.867598977818147,-0.003279101313177435
2025-12-15 04:25:05+00:00,1.080877307386143,23.204254018522356,1.1078869957118327,25.35772842981015,-0.03528989181018005
2025-12-15 04:50:45+00:00,6.274985711217864,-5.8355228416653935,1.0525838789811162,-0.06211538652428317,-1.55416213505787
2025-12-15 05:15:35+00:00,-0.09739875105301832,16.786220029471483,1.0216880886753548,17.705272293614257,-0.005237073479563037
2025-12-15 05:44:55+00:00,-1.3284080486126373,-17.868454464957523,1.2033057195851415,-18.22740137265089,-0.23384457866587027
2025-12-15 06:15:05+00:00,-0.5707567518457788,-20.53790587015583,1.2409013977812076,-19.882664909160212,-0.014903684939813644
2025-12-15 06:47:15+00:00,2.0135762862669546,61.95585734417325,1.32809432241212,65.07054105187979,-0.22698690097253404
2025-12-15 07:12:15+00:00,-1.0930949585640428,-1.2178380999097498,1.0216314629752368,-1.4241361002619897,-0.13483450476343406
2025-12-15 07:39:15+00:00,0.7791937657446218,-20.295116595472336,1.1032193628557658,-18.458528487737453,-0.045825020865503774
2025-12-15 08:05:05+00:00,1.8679039869575642,24.612896698069065,1.0600333295098185,27.22935046915495,-0.3114835453814955
2025-12-15 08:29:45+00:00,1.068046514450216,-6.937233622312729,1.0085879006937821,-5.108876498247014,-0.24827729107828223
2025-12-15 08:57:00+00:00,-0.18718176499135986,1.2229697931450154,1.1164875873173603,2.1254667866566024,-0.026808828814413488
2025-12-15 09:25:15+00:00,0.6215198131619537,28.7150118996221,1.1572334598181417,30.32539659319093,-0.16836857941126482
2025-12-15 09:53:05+00:00,0.08328779440915174,-8.172445922324316,1.1349011510870004,-6.96864055382639,-0.014383576998225678
2025-12-15 10:20:45+00:00,-0.36548360425664117,-20.388862506888223,1.1301770482900892,-20.37334633320927,-0.7491772703544939
2025-12-15 10:45:05+00:00,0.9345407001409839,7.89676532835164,0.99700045568402,9.642938469161663,-0.18536801501498168
2025-12-15 11:14:25+00:00,-0.16049738727060336,-16.663762129811193,1.2009533532937244,-15.632621870533058,-0.00931570674498694
2025-12-15 11:50:05+00:00,-0.8801520764797159,-5.453682860633727,1.4648479492730635,-5.197472177190889,-0.3284851893505101
2025-12-15 12:17:15+00:00,-0.7015410938858407,-10.971616278786321,1.116364934975024,-10.619649781918838,-0.06285734422170108
2025-12-15 12:41:15+00:00,1.4889353192462749,-10.803660842829778,0.988060791321337,-8.54919686900871,-0.22253213674654404
2025-12-15 13:08:45+00:00,-1.8473305870691474,9.722171373780702,1.1353225356169225,8.316320322606202,-0.6938429997222748
2025-12-15 13:33:20+00:00,-1.731361499020484,-10.286632574657736,1.0121252984639757,-11.194222294946826,-0.1883535197325834
2025-12-15 13:57:20+00:00,1.4125464419802753,12.645912438197497,0.989424330711178,14.965004474644616,-0.08287873624433395
2025-12-15 14:20:25+00:00,3.2103366405946465,-19.597349005598844,0.9500815053003524,-16.038260899787588,-0.6013300400837434
2025-12-15 14:43:05+00:00,-3.79545156750119,3.742547029539207,0.937519282220027,-1.17153900936637,-2.056153753624414
2025-12-15 15:02:35+00:00,-32.317931392827944,-14.481248799854189,0.8042630424239089,-55.98759087762548,-9.992673727367261
2025-12-15 15:22:55+00:00,-13.133163368936376,-10.740777481766573,0.8263593538514266,-34.16025757271518,-11.112676075863657
2025-12-15 15:42:25+00:00,-1.5285179546539518,-15.89470037093233,0.7817165887106697,-16.648924907995365,-0.007423171119750549
2025-12-15 16:02:55+00:00,4.155865029051537,17.69270674134481,0.8238412761341687,22.558693631536016,-0.11371941499449889
2025-12-15 16:23:55+00:00,-0.7794695506831362,34.75903638012077,0.8428804369762942,34.79245682678186,-0.029990439632065602
2025-12-15 16:45:15+00:00,-25.490800024549724,-56.04275909896713,0.8502170196976677,-70.89408668404525,9.789255419773937
2025-12-15 17:07:35+00:00,-0.31780619690926853,4.781093408531573,0.8874621508939704,5.318963004648936,-0.03178635786733963
2025-12-15 17:29:15+00:00,-1.3030774692164526,-13.035947790559767,0.8594167446070128,-13.741274756626012,-0.2616662414568047
2025-12-15 17:50:35+00:00,-5.257672918478427,-2.7971370102026554,0.8455453524756389,-9.598966275090675,-2.389701698885231
2025-12-15 18:12:15+00:00,0.7472600499849352,10.372094471561265,0.8502697581945727,11.963026906002597,-0.006597373738177481
2025-12-15 18:34:05+00:00,-9.67152027420634,2.7379765514834524,0.855791312020887,-8.456356513430364,-2.3786041027283638
2025-12-15 18:56:25+00:00,27.144793187626583,-0.41513623875571587,0.8650752430794172,19.279422657600094,-8.315309534350192
2025-12-15 19:18:45+00:00,-2.1163830294550015,27.95192405279058,0.8834466945364242,26.25703101645206,-0.46195670141994327
2025-12-15 19:41:15+00:00,3.3905594335616818,-20.047745307075385,0.8816021617192517,-16.32534192834305,-0.5497582165485984
2025-12-15 20:04:25+00:00,-2.0072049311988573,-14.541481145502122,0.915821094447552,-15.907925074492823,-0.2750600922393964
2025-12-15 20:25:35+00:00,-3.8626332600852353,2.405129999677836,0.8361865747039563,-1.3576139768515532,-0.7362972911481103
2025-12-15 20:47:25+00:00,-0.12080945279661387,-2.7305685284026175,0.8571521607084602,-1.9938378176514107,0.00038800283936057944
2025-12-15 21:10:05+00:00,-5.276218220333824,4.31550273180099,0.8903910081201913,-0.803195070902575,-0.7328705904899322
2025-12-15 21:33:35+00:00,13.22481895496833,30.088865905729143,0.9167966235294766,41.8640928667553,-2.3663886174716495
2025-12-15 21:56:55+00:00,5.286663718003385,-2.3115242796673425,0.9154791992563833,2.7217708328578283,-1.1688478047345972
2025-12-15 22:20:45+00:00,-3.210078744387467,-8.608437935296262,0.942418699935935,-12.180625466625997,-1.3045274868782037
2025-12-15 22:46:20+00:00,0.7530837315755973,-29.461225361460833,1.0057299185351176,-27.75338191317087,-0.05097020182074985
2025-12-15 23:09:35+00:00,6.158398307164229,4.333925366465478,0.9207039172330299,9.63022675594641,-1.782800834916328
2025-12-15 23:33:05+00:00,-0.4076966339451201,20.59559043897989,0.9381675442376133,21.04370448397856,-0.08235686529382491
2025-12-15 23:56:15+00:00,1.086018798071005,0.424267542405519,0.9199085883811312,2.236911137596394,-0.1932837912612615
